# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/17/24 13:21:08.437635 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.38326,0.22783,0.43117 -0.76013,0.16193,0.53314 0.24150,0.15000,-0.19950 -0.38326,0.22783,0.43117 -0.76013,0.16193,0.53314 0.24207,0.15175,-0.20239 -0.27319,-0.10552,0.11635
06/17/24 13:21:08.481928 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.93899,-0.10859,-1.27541 -0.89679,-0.01593,0.31439 0.23850,0.17400,-0.18450 -0.93899,-0.10859,-1.27541 -0.89679,-0.01593,0.31439 0.23898,0.17115,-0.18512 0.01419,-0.05927,0.13472
06/17/24 13:21:08.526451 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.11040,-0.50250,0.68881 -0.87836,-0.17377,0.65405 0.22650,0.18300,-0.18600 -1.11040,-0.50250,0.68881 -0.87836,-0.17377,0.65405 0.22760,0.18150,-0.18640 -0.19366,0.08688,-0.10339
06/17/24 13:21:08.570169 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.10220,-0.52379,0.71010 -0.67987,0.13824,0.36377 0.24000,0.16950,-0.18300 -0.10220,-0.52379,0.71010 -0.67987,0.13824,0.36377 0.23647,0.17425,-0.18160 -0.13361,-0.24987,0.18197
06/17/24 13:21:08.614400 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.21718,-0.73033,0.71436 -0.95251,-0.18201,0.35358 0.23100,0.18450,-0.19350 -0.21718,-0.73033,0.71436 -0.95251,-0.18201,0.35358 0.23992,0.17478,-0.18881 0.12889,0.02350,0.03539
06/17/24 13:21:08.658291 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.17673,-1.16682,1.63951 -0.54938,-0.11072,0.29315 0.24150,0.16350,-0.21150 -0.17673,-1.16682,1.63951 -0.54938,-0.11072,0.29315 0.23764,0.17496,-0.19693 0.03815,-0.36966,-0.03499
06/17/24 13:21:08.702543 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.32684,-0.75375,0.45140 -0.77405,-0.25647,0.42059 0.25050,0.15150,-0.22050 0.32684,-0.75375,0.45140 -0.77405,-0.25647,0.42059 0.25012,0.15172,-0.21875 0.12248,-0.10120,-0.13781
06/17/24 13:21:08.746968 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.19737,-0.42478,-0.26935 -1.09760,-0.04346,0.69922 0.24150,0.15450,-0.23100 2.19737,-0.42478,-0.26935 -1.09760,-0.04346,0.69922 0.24848,0.15197,-0.21839 -0.01307,0.30011,0.07107
06/17/24 13:21:08.790711 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 1.70446,-0.18205,0.72607 -0.59143,-0.13568,0.15234 0.23850,0.14250,-0.25800 1.70446,-0.18205,0.72607 -0.59143,-0.13568,0.15234 0.23856,0.14588,-0.25447 0.23329,-0.41983,0.01971
06/17/24 13:21:08.835041 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.49824,0.33216,-0.34707 -0.81250,-0.12604,0.48291 0.24450,0.12900,-0.27150 -0.49824,0.33216,-0.34707 -0.81250,-0.12604,0.48291 0.24390,0.13004,-0.27146 0.08772,-0.05149,-0.04340
06/17/24 13:21:08.878964 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.38220,0.84744,0.23954 -0.92273,0.15021,0.38043 0.25050,0.13050,-0.26100 0.38220,0.84744,0.23954 -0.92273,0.15021,0.38043 0.24875,0.13263,-0.26364 0.02892,-0.02245,0.24955
06/17/24 13:21:08.923337 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.46417,0.74417,-0.03620 -0.78375,0.10297,0.44525 0.25950,0.12300,-0.25650 -0.46417,0.74417,-0.03620 -0.78375,0.10297,0.44525 0.25549,0.12526,-0.25824 -0.07082,-0.10203,0.10842
06/17/24 13:21:08.967679 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.26935,0.52592,-0.31300 -1.08502,-0.06653,0.62274 0.25500,0.13500,-0.23100 -0.26935,0.52592,-0.31300 -1.08502,-0.06653,0.62274 0.25585,0.12534,-0.25657 -0.02901,0.25231,-0.01978
06/17/24 13:21:09.011636 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.47482,0.33429,1.23070 -0.93292,0.08118,0.44116 0.25650,0.13200,-0.22350 -0.47482,0.33429,1.23070 -0.93292,0.08118,0.44116 0.25591,0.12656,-0.25324 -0.03044,0.02850,0.11326
06/17/24 13:21:09.055925 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.45566,0.27893,-0.46950 -1.07874,0.11829,0.57867 0.26250,0.12450,-0.21300 -0.45566,0.27893,-0.46950 -1.07874,0.11829,0.57867 0.26525,0.12861,-0.21249 -0.07650,0.22334,0.10054
06/17/24 13:21:09.099879 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.72714,-0.31193,1.57244 -0.82227,-0.11407,0.36304 0.26550,0.12900,-0.20250 -0.72714,-0.31193,1.57244 -0.82227,-0.11407,0.36304 0.26667,0.12983,-0.20474 0.09939,-0.10297,-0.07988
06/17/24 13:21:09.144221 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.39604,-0.44501,1.60438 -0.60449,0.22540,0.60736 0.28500,0.10650,-0.20700 -0.39604,-0.44501,1.60438 -0.60449,0.22540,0.60736 0.28243,0.11052,-0.20916 -0.28608,-0.16347,0.05901
06/17/24 13:21:09.188601 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.03587,-0.68561,-1.54583 -1.25110,-0.18542,0.41614 0.28200,0.10200,-0.21450 -1.03587,-0.68561,-1.54583 -1.25110,-0.18542,0.41614 0.28264,0.10035,-0.21386 0.33854,0.28418,-0.09518
06/17/24 13:21:09.232632 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.20121,0.00106,1.07314 -0.87231,0.13501,0.42279 0.27300,0.10350,-0.21300 -0.20121,0.00106,1.07314 -0.87231,0.13501,0.42279 0.27172,0.11031,-0.21843 0.04332,-0.02971,0.12075
06/17/24 13:21:09.276951 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.24380,0.57064,-0.35026 -0.84204,-0.03339,0.41638 0.27750,0.10650,-0.20850 0.24380,0.57064,-0.35026 -0.84204,-0.03339,0.41638 0.27894,0.10618,-0.21116 0.06465,-0.06294,-0.03541
06/17/24 13:21:09.321005 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.27148,0.68881,-0.51102 -0.87811,0.03363,0.47083 0.28050,0.09600,-0.20400 -0.27148,0.68881,-0.51102 -0.87811,0.03363,0.47083 0.27947,0.10059,-0.21026 -0.01264,-0.00315,0.00392
06/17/24 13:21:09.365333 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.12137,0.27574,0.30768 -0.81329,-0.05798,0.53998 0.27750,0.11550,-0.19200 -0.12137,0.27574,0.30768 -0.81329,-0.05798,0.53998 0.27809,0.11125,-0.19667 -0.08649,-0.03202,-0.10918
06/17/24 13:21:09.409640 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.75056,0.00745,-0.65900 -0.82446,0.00085,0.52576 0.27300,0.11550,-0.18900 0.75056,0.00745,-0.65900 -0.82446,0.00085,0.52576 0.27334,0.11504,-0.18947 -0.08385,-0.02693,-0.04753
06/17/24 13:21:09.453572 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.59619,-0.22570,-0.66326 -1.00854,0.00769,0.49768 0.27300,0.11850,-0.19200 0.59619,-0.22570,-0.66326 -1.00854,0.00769,0.49768 0.27222,0.11532,-0.18749 0.01652,0.12440,0.01896
06/17/24 13:21:09.497880 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.89641,-0.02874,-0.74204 -0.89423,-0.00543,0.40356 0.27000,0.12600,-0.20400 0.89641,-0.02874,-0.74204 -0.89423,-0.00543,0.40356 0.27195,0.11599,-0.18857 0.04857,-0.02089,0.03887
06/17/24 13:21:09.541610 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.14266,-0.38326,-0.43543 -0.70398,-0.00940,0.37897 0.26550,0.12600,-0.21150 -0.14266,-0.38326,-0.43543 -0.70398,-0.00940,0.37897 0.27071,0.11990,-0.19831 -0.00445,-0.20056,0.01268
06/17/24 13:21:09.586091 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.53231,-0.01916,-1.00287 -0.98499,-0.04474,0.38788 0.24600,0.14400,-0.21450 0.53231,-0.01916,-1.00287 -0.98499,-0.04474,0.38788 0.25814,0.13279,-0.20747 0.11347,0.05122,0.06858
06/17/24 13:21:09.630426 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.30342,0.02768,-0.36091 -0.97949,-0.07501,0.40887 0.24150,0.15600,-0.21600 -0.30342,0.02768,-0.36091 -0.97949,-0.07501,0.40887 0.24533,0.15442,-0.21943 0.09666,0.05795,0.06011
06/17/24 13:21:09.674339 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.80379,0.54934,-0.56318 -1.00146,-0.13544,0.42328 0.22950,0.16800,-0.21900 0.80379,0.54934,-0.56318 -1.00146,-0.13544,0.42328 0.23604,0.16185,-0.21991 0.09979,0.09079,0.02550
06/17/24 13:21:09.718624 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.66113,0.53231,0.36942 -0.84802,0.04169,0.41986 0.23850,0.16050,-0.21750 -0.66113,0.53231,0.36942 -0.84802,0.04169,0.41986 0.23464,0.16657,-0.21944 -0.07288,-0.06240,0.11298
06/17/24 13:21:09.762343 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.08517,0.35771,-0.20547 -0.79553,-0.06641,0.43768 0.24150,0.16800,-0.20550 -0.08517,0.35771,-0.20547 -0.79553,-0.06641,0.43768 0.23745,0.16903,-0.20698 -0.06401,-0.09185,-0.00326
06/17/24 13:21:09.806735 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.26509,0.28745,-0.30980 -0.86786,-0.13898,0.43158 0.23400,0.17100,-0.19350 0.26509,0.28745,-0.30980 -0.86786,-0.13898,0.43158 0.23749,0.16898,-0.20646 0.00377,-0.02136,-0.03180
06/17/24 13:21:09.851022 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.15863,0.11924,0.17460 -0.80835,-0.10431,0.32068 0.23250,0.16950,-0.18900 -0.15863,0.11924,0.17460 -0.80835,-0.10431,0.32068 0.23750,0.16916,-0.20544 0.05390,-0.12626,0.02865
06/17/24 13:21:09.894930 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.04365,0.24806,-0.66219 -1.01410,-0.19269,0.43073 0.23250,0.17250,-0.19650 -0.04365,0.24806,-0.66219 -1.01410,-0.19269,0.43073 0.23708,0.16948,-0.20452 0.06693,0.11640,-0.01504
06/17/24 13:21:09.939215 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.53657,0.08730,0.81124 -0.73688,-0.02295,0.38751 0.24000,0.17250,-0.18900 -0.53657,0.08730,0.81124 -0.73688,-0.02295,0.38751 0.23743,0.17277,-0.19527 -0.07329,-0.17142,0.04202
06/17/24 13:21:09.980333 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.07314,-0.23422,-0.27041 -0.84045,-0.12433,0.37109 0.24600,0.16650,-0.17850 -1.07314,-0.23422,-0.27041 -0.84045,-0.12433,0.37109 0.24601,0.16818,-0.18822 0.02152,-0.07314,0.00152
06/17/24 13:21:10.024036 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.41307,-0.75588,0.18844 -0.78186,-0.21082,0.41650 0.24300,0.16950,-0.17700 -0.41307,-0.75588,0.18844 -0.78186,-0.21082,0.41650 0.24510,0.16828,-0.18511 0.01371,-0.09351,-0.08554
06/17/24 13:21:10.068501 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.35845,-0.87512,-0.80592 -1.14960,-0.32043,0.69128 0.24450,0.16800,-0.18300 -1.35845,-0.87512,-0.80592 -1.14960,-0.32043,0.69128 0.24490,0.16831,-0.18324 -0.02077,0.37509,-0.10405
06/17/24 13:21:10.112238 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.76333,-0.62387,-0.26296 -1.06506,-0.04999,0.32715 0.23550,0.18300,-0.18750 0.76333,-0.62387,-0.26296 -1.06506,-0.04999,0.32715 0.23767,0.17959,-0.18631 0.15433,0.07541,0.25210
06/17/24 13:21:10.156691 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.26722,-0.80379,0.63238 -0.74854,-0.04791,0.42114 0.22650,0.18150,-0.19950 -0.26722,-0.80379,0.63238 -0.74854,-0.04791,0.42114 0.23132,0.18596,-0.19900 -0.01482,-0.14570,0.09958
06/17/24 13:21:10.201059 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.03726,-0.36197,-0.05323 -0.97345,-0.21661,0.48541 0.22500,0.18750,-0.20850 -0.03726,-0.36197,-0.05323 -0.97345,-0.21661,0.48541 0.22870,0.18576,-0.20169 0.10844,0.10352,0.02527
06/17/24 13:21:10.244791 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.22996,0.04152,0.50676 -0.93237,-0.05518,0.40759 0.23400,0.17100,-0.21900 0.22996,0.04152,0.50676 -0.93237,-0.05518,0.40759 0.23433,0.17400,-0.21910 0.10007,0.00241,0.15379
06/17/24 13:21:10.289264 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.32471,-0.00319,0.21292 -0.98749,-0.19214,0.57605 0.23700,0.17550,-0.21300 -0.32471,-0.00319,0.21292 -0.98749,-0.19214,0.57605 0.23127,0.17372,-0.21499 0.03665,0.15848,-0.02168
06/17/24 13:21:10.332966 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.43117,0.15650,0.45033 -0.85358,-0.08539,0.50940 0.24000,0.16350,-0.21300 0.43117,0.15650,0.45033 -0.85358,-0.08539,0.50940 0.23162,0.17344,-0.21480 -0.00889,-0.00273,0.02743
06/17/24 13:21:10.377218 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.37155,0.25870,0.64303 -0.65625,-0.06195,0.44495 0.24900,0.15750,-0.21900 0.37155,0.25870,0.64303 -0.65625,-0.06195,0.44495 0.23456,0.17040,-0.21528 -0.05051,-0.20646,-0.01468
06/17/24 13:21:10.421656 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.19024,-0.09369,-0.16927 -0.82996,-0.18939,0.27820 0.24900,0.14550,-0.22050 -1.19024,-0.09369,-0.16927 -0.82996,-0.18939,0.27820 0.24979,0.14997,-0.21969 0.20519,-0.12927,-0.04261
06/17/24 13:21:10.465387 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -3.37165,-0.70797,0.73672 -0.87970,-0.46320,0.40454 0.24600,0.16500,-0.19950 -3.37165,-0.70797,0.73672 -0.87970,-0.46320,0.40454 0.24674,0.16393,-0.19970 0.17431,0.02687,-0.25928
06/17/24 13:21:10.509887 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.45640,0.19483,-0.20015 -0.80383,-0.28851,0.48376 0.25050,0.15450,-0.17400 -1.45640,0.19483,-0.20015 -0.80383,-0.28851,0.48376 0.24640,0.16145,-0.18100 0.00854,-0.02397,-0.10344
06/17/24 13:21:10.553655 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -4.76950,-0.61748,-0.00532 -0.69855,-0.19470,0.19800 0.25200,0.16200,-0.16200 -4.76950,-0.61748,-0.00532 -0.69855,-0.19470,0.19800 0.25463,0.16081,-0.16353 0.16452,-0.26655,0.00768
06/17/24 13:21:10.598016 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -7.87180,-1.50857,1.99829 -1.32123,-0.68878,0.35303 0.25200,0.16650,-0.12000 -7.87180,-1.50857,1.99829 -1.32123,-0.68878,0.35303 0.25232,0.16642,-0.12246 0.23722,0.50370,-0.16527
06/17/24 13:21:10.642459 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -4.65771,0.86341,2.28254 -1.30719,-0.16705,0.76190 0.27750,0.12750,-0.06150 -4.65771,0.86341,2.28254 -1.30719,-0.16705,0.76190 0.27291,0.13079,-0.06637 -0.02133,0.42319,0.53965
06/17/24 13:21:10.686098 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -3.34823,-0.22996,6.66132 -0.94537,0.11005,0.69153 0.29250,0.06900,-0.02400 -3.34823,-0.22996,6.66132 -0.94537,0.11005,0.69153 0.29165,0.07246,-0.02527 -0.05044,0.00903,0.60280
06/17/24 13:21:10.730564 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 0.26615,-1.80453,3.44511 -0.71912,-0.10345,0.41083 0.32550,-0.06300,-0.01950 0.26615,-1.80453,3.44511 -0.71912,-0.10345,0.41083 0.32448,-0.05067,-0.01719 -0.16690,-0.18980,0.11102
06/17/24 13:21:10.774264 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.42052,-1.57244,3.96038 -1.14691,-0.22565,-0.77264 0.32850,-0.08550,-0.06000 -0.42052,-1.57244,3.96038 -1.14691,-0.22565,-0.77264 0.32841,-0.08104,-0.05425 0.52380,-0.19852,-1.02301
06/17/24 13:21:10.818580 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -3.44511,0.10540,1.37868 -1.57513,0.57715,0.65613 0.33150,-0.13650,-0.06600 -3.44511,0.10540,1.37868 -1.57513,0.57715,0.65613 0.33208,-0.13559,-0.06653 0.39779,0.72810,0.31636
06/17/24 13:21:10.863049 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 3.71126,0.64409,1.01565 -0.09961,-0.42590,0.43823 0.30450,-0.27900,-0.06900 3.71126,0.64409,1.01565 -0.09961,-0.42590,0.43823 0.31013,-0.26186,-0.07125 -0.60251,-0.92270,0.11989
06/17/24 13:21:10.906735 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -1.99936,-0.58448,-0.88044 -2.00000,-0.06860,0.42145 0.32250,-0.16050,-0.04950 -1.99936,-0.58448,-0.88044 -2.00000,-0.06860,0.42145 0.31770,-0.18549,-0.05038 -0.02623,1.02223,-0.30366
06/17/24 13:21:10.950968 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 -0.36197,0.67390,3.50047 -0.74866,0.55963,0.43896 0.32550,-0.18450,-0.05550 -0.36197,0.67390,3.50047 -0.74866,0.55963,0.43896 0.32627,-0.18208,-0.05537 0.26412,-0.04682,0.29675
06/17/24 13:21:10.995297 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 3.54092,0.84105,-0.58341 -0.77686,-0.42126,0.89948 0.31200,-0.22800,-0.04350 3.54092,0.84105,-0.58341 -0.77686,-0.42126,0.89948 0.31160,-0.22777,-0.04674 -0.88824,-0.13093,0.21394
06/17/24 13:21:11.038993 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.50611,1.21154,-0.76440 -0.99335,-0.07556,0.30762 0.31050,-0.19950,-0.00150 2.50611,1.21154,-0.76440 -0.99335,-0.07556,0.30762 0.31132,-0.20113,-0.00369 -0.32536,-0.02083,-0.14985
06/17/24 13:21:11.083416 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 1.85350,0.86447,-0.99329 -0.85577,-0.00690,0.17639 0.31800,-0.17400,0.02850 1.85350,0.86447,-0.99329 -0.85577,-0.00690,0.17639 0.31626,-0.17357,0.02470 -0.20842,-0.16370,-0.14377
06/17/24 13:21:11.127113 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 3.32907,0.60364,-1.92057 -0.73993,0.04199,0.14105 0.32400,-0.13200,0.05400 3.32907,0.60364,-1.92057 -0.73993,0.04199,0.14105 0.32125,-0.13708,0.05038 -0.13525,-0.26010,-0.05842
06/17/24 13:21:11.171401 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.33471,-0.02342,-1.78004 -0.71521,0.20239,-0.05786 0.31650,-0.06900,0.06000 2.33471,-0.02342,-1.78004 -0.71521,0.20239,-0.05786 0.31645,-0.07178,0.05923 0.13692,-0.26727,0.01387
06/17/24 13:21:11.215704 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.04726,-0.61748,-1.58415 -0.83752,0.16650,-0.01758 0.32400,-0.01800,0.05700 2.04726,-0.61748,-1.58415 -0.83752,0.16650,-0.01758 0.32375,-0.02411,0.05823 0.10923,-0.15388,0.04030
06/17/24 13:21:11.259268 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 1.60651,-0.96880,-1.38613 -0.84265,0.10675,-0.02802 0.31650,0.01350,0.04200 1.60651,-0.96880,-1.38613 -0.84265,0.10675,-0.02802 0.31545,0.00814,0.04889 0.13203,-0.16067,0.01828
06/17/24 13:21:11.303409 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.47524,-0.55893,-1.58522 -0.90765,-0.04956,-0.09772 0.31050,0.04800,0.01950 2.47524,-0.55893,-1.58522 -0.90765,-0.04956,-0.09772 0.31156,0.04627,0.02015 0.18840,-0.11202,-0.10880
06/17/24 13:21:11.347240 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.90215,0.03513,-1.52560 -0.93042,-0.02985,-0.07086 0.31200,0.10050,-0.00300 2.90215,0.03513,-1.52560 -0.93042,-0.02985,-0.07086 0.31374,0.09646,-0.00138 0.19310,-0.08669,-0.01288
06/17/24 13:21:11.391398 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 3.01500,0.28425,-0.60577 -1.04742,0.02966,0.14209 0.29700,0.12900,-0.02250 3.01500,0.28425,-0.60577 -1.04742,0.02966,0.14209 0.29991,0.11481,-0.01382 -0.01246,0.05137,0.11243
06/17/24 13:21:11.435689 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 2.53379,-0.26828,0.12775 -1.06201,-0.19763,0.38525 0.28650,0.14100,-0.04500 2.53379,-0.26828,0.12775 -1.06201,-0.19763,0.38525 0.28701,0.14113,-0.04288 -0.23692,0.11371,-0.13737
06/17/24 13:21:11.479288 0.00000,299.82001,0.10990,-0.19174,0.22100,0.50900,0.14600,0.48400,0.03900,179.10770,100.00000,0.05578 94 1.88438,-1.00819,0.55041 -1.03705,-0.15741,0.24786 0.28800,0.14400,-0.07350 1.88438,-1.00819,0.55041 -1.03705,-0.15741,0.24786 0.28342,0.14644,-0.06631 -0.05654,0.06881,-0.12698
