# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/13/24 12:29:43.852688 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,-0.00106,0.00639 0.24347,0.95081,0.14783 -0.43350,0.13650,0.15150 -0.00852,-0.00106,0.00639 0.24347,0.95081,0.14783 -0.43227,0.13654,0.14974 -0.00441,-0.05900,0.31569
06/13/24 12:29:43.891010 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02981,0.00745,0.00852 0.24738,0.94275,0.14618 -0.42600,0.13500,0.15000 -0.02981,0.00745,0.00852 0.24738,0.94275,0.14618 -0.42659,0.13471,0.14910 -0.00336,-0.06387,0.30822
06/13/24 12:29:43.934353 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02023,-0.01278,0.00639 0.24207,0.94641,0.14685 -0.42600,0.13650,0.13950 -0.02023,-0.01278,0.00639 0.24207,0.94641,0.14685 -0.42697,0.13667,0.14105 -0.00476,-0.06359,0.31459
06/13/24 12:29:43.972641 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00106,-0.01278 0.24872,0.94800,0.14844 -0.43200,0.13800,0.15000 0.00426,-0.00106,-0.01278 0.24872,0.94800,0.14844 -0.43128,0.13760,0.14963 -0.00198,-0.05861,0.31043
06/13/24 12:29:44.016014 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,-0.00852,0.00426 0.24048,0.94196,0.14850 -0.42600,0.12900,0.15300 -0.00852,-0.00852,0.00426 0.24048,0.94196,0.14850 -0.42688,0.13076,0.15011 -0.00262,-0.06817,0.31440
06/13/24 12:29:44.054462 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.00639,0.00426 0.24243,0.95331,0.15314 -0.42750,0.13350,0.14250 0.00000,-0.00639,0.00426 0.24243,0.95331,0.15314 -0.42678,0.13219,0.14402 -0.00015,-0.05727,0.31982
06/13/24 12:29:44.098129 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01703,-0.01065,0.00639 0.24469,0.94702,0.14862 -0.43050,0.13500,0.14850 0.01703,-0.01065,0.00639 0.24469,0.94702,0.14862 -0.42842,0.13599,0.14804 -0.00244,-0.06167,0.31360
06/13/24 12:29:44.136143 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.00745,-0.00213 0.24719,0.94733,0.14880 -0.43050,0.13050,0.14850 0.00532,-0.00745,-0.00213 0.24719,0.94733,0.14880 -0.43091,0.13120,0.14824 -0.00176,-0.06004,0.31169
06/13/24 12:29:44.179798 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00213,0.00106 0.24707,0.94965,0.14807 -0.43200,0.12900,0.14700 0.00426,-0.00213,0.00106 0.24707,0.94965,0.14807 -0.43140,0.13185,0.14526 -0.00292,-0.05820,0.31274
06/13/24 12:29:44.222965 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.00319,0.00106 0.24542,0.94763,0.15259 -0.42750,0.13050,0.14850 -0.00532,-0.00319,0.00106 0.24542,0.94763,0.15259 -0.42795,0.13104,0.14842 0.00149,-0.06055,0.31456
06/13/24 12:29:44.261417 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01810,0.00000,-0.00639 0.24573,0.94049,0.14600 -0.42900,0.13350,0.14850 0.01810,0.00000,-0.00639 0.24573,0.94049,0.14600 -0.42894,0.13297,0.14768 -0.00319,-0.06678,0.30872
06/13/24 12:29:44.304607 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.00213,0.00639 0.24133,0.94843,0.15063 -0.42600,0.12900,0.14850 0.00532,0.00213,0.00639 0.24133,0.94843,0.15063 -0.42677,0.12959,0.14734 -0.00166,-0.06223,0.31784
06/13/24 12:29:44.343079 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.00000,-0.00426 0.24481,0.94843,0.15173 -0.42750,0.13200,0.14850 0.00213,0.00000,-0.00426 0.24481,0.94843,0.15173 -0.42751,0.13136,0.14803 0.00026,-0.06025,0.31517
06/13/24 12:29:44.386932 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,-0.02342,0.01065 0.24133,0.94464,0.15088 -0.42900,0.13500,0.15000 -0.00426,-0.02342,0.01065 0.24133,0.94464,0.15088 -0.42930,0.13424,0.14909 -0.00070,-0.06536,0.31591
06/13/24 12:29:44.424778 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,-0.01171,0.00213 0.24725,0.94806,0.14673 -0.42750,0.12900,0.14850 0.00639,-0.01171,0.00213 0.24725,0.94806,0.14673 -0.42757,0.12985,0.14958 -0.00388,-0.05957,0.31154
06/13/24 12:29:44.468582 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.01278,0.00958 0.24139,0.95404,0.14642 -0.42900,0.13800,0.14850 0.00745,0.01278,0.00958 0.24139,0.95404,0.14642 -0.42876,0.13679,0.14635 -0.00691,-0.05766,0.31913
06/13/24 12:29:44.506352 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00213,0.00319,-0.00106 0.24493,0.95227,0.15161 -0.42750,0.13200,0.14700 -0.00213,0.00319,-0.00106 0.24493,0.95227,0.15161 -0.42713,0.13229,0.14687 -0.00072,-0.05699,0.31707
06/13/24 12:29:44.550201 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.01065,0.00958 0.24054,0.94562,0.14337 -0.42750,0.13650,0.14250 -0.00745,-0.01065,0.00958 0.24054,0.94562,0.14337 -0.42652,0.13566,0.14544 -0.00849,-0.06539,0.31471
06/13/24 12:29:44.588673 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.00852,-0.00319 0.24133,0.94959,0.14886 -0.42900,0.12600,0.14850 -0.00106,-0.00852,-0.00319 0.24133,0.94959,0.14886 -0.42982,0.12859,0.14773 -0.00389,-0.06136,0.31788
06/13/24 12:29:44.631866 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.01278,-0.00958 0.24054,0.94153,0.15186 -0.43050,0.13350,0.14250 -0.00639,0.01278,-0.00958 0.24054,0.94153,0.15186 -0.42932,0.13571,0.14357 0.00048,-0.06838,0.31541
06/13/24 12:29:44.670376 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01171,0.02768,0.00319 0.24622,0.94189,0.14661 -0.42600,0.13650,0.14700 -0.01171,0.02768,0.00319 0.24622,0.94189,0.14661 -0.42660,0.13562,0.14766 -0.00325,-0.06540,0.30951
06/13/24 12:29:44.713574 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.02023,-0.00106 0.24457,0.94965,0.14459 -0.43500,0.13500,0.15450 -0.00745,-0.02023,-0.00106 0.24457,0.94965,0.14459 -0.43371,0.13617,0.15410 -0.00730,-0.05982,0.31392
06/13/24 12:29:44.752071 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.01278,-0.00106 0.24329,0.94153,0.14703 -0.43350,0.13650,0.14550 0.00532,0.01278,-0.00106 0.24329,0.94153,0.14703 -0.43139,0.13610,0.14437 -0.00360,-0.06724,0.31181
06/13/24 12:29:44.795731 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,0.01597,-0.00106 0.24426,0.95172,0.14563 -0.42900,0.12900,0.14700 -0.00532,0.01597,-0.00106 0.24426,0.95172,0.14563 -0.42986,0.12962,0.14766 -0.00677,-0.05816,0.31549
06/13/24 12:29:44.833717 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.00000,0.00426 0.24536,0.94043,0.14648 -0.42600,0.13500,0.14850 0.00106,0.00000,0.00426 0.24536,0.94043,0.14648 -0.42687,0.13482,0.14798 -0.00323,-0.06703,0.30924
06/13/24 12:29:44.877369 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,0.00106,-0.00106 0.25000,0.94739,0.14655 -0.43050,0.13200,0.14550 0.00426,0.00106,-0.00106 0.25000,0.94739,0.14655 -0.43069,0.13167,0.14622 -0.00355,-0.05866,0.30885
06/13/24 12:29:44.920567 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,-0.00745,-0.00426 0.24432,0.94855,0.14581 -0.43050,0.13500,0.14850 0.01278,-0.00745,-0.00426 0.24432,0.94855,0.14581 -0.43034,0.13566,0.14849 -0.00572,-0.06072,0.31370
06/13/24 12:29:44.959049 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.01597,-0.00426 0.24518,0.94714,0.14966 -0.42900,0.13350,0.14550 0.00213,0.01597,-0.00426 0.24518,0.94714,0.14966 -0.42830,0.13393,0.14561 -0.00157,-0.06123,0.31352
06/13/24 12:29:45.002434 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,0.02129,-0.00213 0.24493,0.95074,0.14966 -0.43350,0.13200,0.14400 -0.01384,0.02129,-0.00213 0.24493,0.95074,0.14966 -0.43069,0.13260,0.14568 -0.00241,-0.05829,0.31539
06/13/24 12:29:45.040764 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,-0.01916,0.00958 0.24158,0.94482,0.15094 -0.43200,0.13500,0.14400 -0.01490,-0.01916,0.00958 0.24158,0.94482,0.15094 -0.43093,0.13489,0.14467 -0.00100,-0.06505,0.31574
06/13/24 12:29:45.084591 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.01916,0.00639 0.24817,0.94739,0.14880 -0.43050,0.13500,0.14850 0.00532,-0.01916,0.00639 0.24817,0.94739,0.14880 -0.43210,0.13561,0.14948 -0.00189,-0.05950,0.31102
06/13/24 12:29:45.122448 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,0.00426,0.00532 0.24249,0.95001,0.14880 -0.42900,0.13800,0.14850 -0.01490,0.00426,0.00532 0.24249,0.95001,0.14880 -0.42854,0.13729,0.14733 -0.00383,-0.06030,0.31690
06/13/24 12:29:45.166306 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,-0.00852,-0.00213 0.24133,0.94629,0.14734 -0.43050,0.12900,0.14400 0.00958,-0.00852,-0.00213 0.24133,0.94629,0.14734 -0.43322,0.13002,0.14464 -0.00480,-0.06414,0.31554
06/13/24 12:29:45.204300 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01597,-0.02129,-0.00106 0.24475,0.95508,0.14929 -0.42750,0.12900,0.15000 0.01597,-0.02129,-0.00106 0.24475,0.95508,0.14929 -0.42743,0.13092,0.14868 -0.00373,-0.05482,0.31778
06/13/24 12:29:45.247974 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01278,0.00213 0.24469,0.95117,0.15039 -0.42150,0.12900,0.14700 0.00213,-0.01278,0.00213 0.24469,0.95117,0.15039 -0.42239,0.12987,0.14658 -0.00173,-0.05816,0.31646
06/13/24 12:29:45.286469 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.01278,-0.00639 0.24524,0.94965,0.14465 -0.43200,0.13650,0.14550 -0.00639,0.01278,-0.00639 0.24524,0.94965,0.14465 -0.43117,0.13695,0.14562 -0.00682,-0.05946,0.31343
06/13/24 12:29:45.329670 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.01384,0.01065 0.24500,0.94434,0.14709 -0.43350,0.13500,0.14250 -0.00426,0.01384,0.01065 0.24500,0.94434,0.14709 -0.43356,0.13504,0.14281 -0.00343,-0.06398,0.31192
06/13/24 12:29:45.368198 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00958,0.00745 0.24359,0.94452,0.14294 -0.43200,0.13350,0.15000 -0.00319,-0.00958,0.00745 0.24359,0.94452,0.14294 -0.43202,0.13293,0.14954 -0.00782,-0.06486,0.31198
06/13/24 12:29:45.411480 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.01490,-0.00213 0.24323,0.94269,0.14935 -0.42600,0.13200,0.14250 0.00213,0.01490,-0.00213 0.24323,0.94269,0.14935 -0.42652,0.13211,0.14272 -0.00153,-0.06629,0.31354
06/13/24 12:29:45.450050 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,-0.00639,-0.00532 0.24469,0.95148,0.14825 -0.43650,0.13350,0.15150 -0.01384,-0.00639,-0.00532 0.24469,0.95148,0.14825 -0.43467,0.13331,0.15009 -0.00390,-0.05817,0.31638
06/13/24 12:29:45.493809 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,-0.00426,0.00745 0.24542,0.94879,0.14777 -0.42750,0.13350,0.14550 0.00106,-0.00426,0.00745 0.24542,0.94879,0.14777 -0.42839,0.13267,0.14597 -0.00364,-0.05999,0.31407
06/13/24 12:29:45.531914 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,0.00852,-0.00106 0.24493,0.94287,0.14813 -0.42900,0.12900,0.15150 -0.00106,0.00852,-0.00106 0.24493,0.94287,0.14813 -0.42896,0.12902,0.15091 -0.00206,-0.06520,0.31160
06/13/24 12:29:45.575695 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,0.01490,-0.00852 0.24512,0.93951,0.14563 -0.43350,0.13650,0.15000 -0.00745,0.01490,-0.00852 0.24512,0.93951,0.14563 -0.43365,0.13605,0.15008 -0.00378,-0.06803,0.30886
06/13/24 12:29:45.613781 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.00106,-0.00958 0.25250,0.94495,0.14764 -0.42300,0.13050,0.14550 -0.00639,0.00106,-0.00958 0.25250,0.94495,0.14764 -0.42384,0.13028,0.14645 -0.00127,-0.05937,0.30609
06/13/24 12:29:45.657738 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,-0.00213,0.01810 0.24255,0.95190,0.14551 -0.43050,0.13050,0.14550 0.00319,-0.00213,0.01810 0.24255,0.95190,0.14551 -0.43139,0.13008,0.14730 -0.00734,-0.05901,0.31720
06/13/24 12:29:45.701023 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,-0.00319,0.00639 0.24847,0.94769,0.14722 -0.43200,0.13500,0.14250 -0.00852,-0.00319,0.00639 0.24847,0.94769,0.14722 -0.42825,0.13714,0.14326 -0.00345,-0.05945,0.31128
06/13/24 12:29:45.739647 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,-0.01171,-0.01810 0.24323,0.95062,0.14868 -0.43650,0.13200,0.14400 0.00958,-0.01171,-0.01810 0.24323,0.95062,0.14868 -0.43790,0.13225,0.14478 -0.00373,-0.05969,0.31743
06/13/24 12:29:45.778244 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,0.00639,0.00639 0.24493,0.94720,0.14954 -0.42900,0.13050,0.14700 -0.01384,0.00639,0.00639 0.24493,0.94720,0.14954 -0.42894,0.13185,0.14634 -0.00188,-0.06165,0.31472
06/13/24 12:29:45.821518 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,-0.00745,0.01065 0.24585,0.94574,0.15002 -0.42750,0.14250,0.14100 -0.00426,-0.00745,0.01065 0.24585,0.94574,0.15002 -0.42859,0.13886,0.14529 -0.00061,-0.06242,0.31355
06/13/24 12:29:45.860085 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.00426,-0.01065 0.24872,0.94421,0.14612 -0.42600,0.13350,0.15000 -0.00532,-0.00426,-0.01065 0.24872,0.94421,0.14612 -0.42885,0.13378,0.14977 -0.00319,-0.06237,0.30918
06/13/24 12:29:45.903347 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.00426,0.00958 0.24231,0.95050,0.14807 -0.43200,0.13200,0.14850 0.00532,0.00426,0.00958 0.24231,0.95050,0.14807 -0.43009,0.13231,0.14789 -0.00433,-0.06038,0.31808
06/13/24 12:29:45.947109 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.00745,0.01171 0.24664,0.94525,0.15082 -0.42150,0.13500,0.14550 0.00213,-0.00745,0.01171 0.24664,0.94525,0.15082 -0.42270,0.13482,0.14531 0.00058,-0.06229,0.31269
06/13/24 12:29:45.985699 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,0.00319,-0.01916 0.24530,0.95020,0.14636 -0.42900,0.13350,0.14100 0.00319,0.00319,-0.01916 0.24530,0.95020,0.14636 -0.42948,0.13379,0.14155 -0.00522,-0.05908,0.31482
06/13/24 12:29:46.028965 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01597,0.00000,-0.00319 0.24310,0.94830,0.14905 -0.42750,0.13200,0.15000 -0.01597,0.00000,-0.00319 0.24310,0.94830,0.14905 -0.42743,0.13206,0.14978 -0.00296,-0.06170,0.31650
06/13/24 12:29:46.067535 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,0.01065,0.00426 0.24133,0.94830,0.14471 -0.43050,0.13350,0.14700 0.00000,0.01065,0.00426 0.24133,0.94830,0.14471 -0.43030,0.13370,0.14681 -0.00764,-0.06288,0.31657
06/13/24 12:29:46.110962 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,-0.00213,0.00639 0.24292,0.94769,0.14807 -0.42600,0.12750,0.14550 0.01278,-0.00213,0.00639 0.24292,0.94769,0.14807 -0.42801,0.12937,0.14498 -0.00379,-0.06238,0.31608
06/13/24 12:29:46.149338 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00852,-0.00319,0.01065 0.23993,0.94879,0.14587 -0.43500,0.12900,0.14850 0.00852,-0.00319,0.01065 0.23993,0.94879,0.14587 -0.43397,0.12906,0.14889 -0.00653,-0.06325,0.31860
06/13/24 12:29:46.193295 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02555,-0.01703,-0.00426 0.24591,0.94696,0.14294 -0.43050,0.13350,0.14700 0.02555,-0.01703,-0.00426 0.24591,0.94696,0.14294 -0.42902,0.13366,0.14709 -0.00731,-0.06176,0.31192
06/13/24 12:29:46.231197 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,0.02874,0.00000 0.24127,0.94788,0.14746 -0.43500,0.13800,0.14100 0.01278,0.02874,0.00000 0.24127,0.94788,0.14746 -0.43488,0.13781,0.14166 -0.00432,-0.06325,0.31765
06/13/24 12:29:46.275070 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,-0.00639,0.01171 0.23969,0.95026,0.15216 -0.43500,0.13650,0.14250 0.00639,-0.00639,0.01171 0.23969,0.95026,0.15216 -0.43420,0.13474,0.14373 -0.00071,-0.06181,0.32155
06/13/24 12:29:46.313206 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,0.01278,0.00958 0.24329,0.94849,0.14398 -0.42750,0.13500,0.14850 -0.00532,0.01278,0.00958 0.24329,0.94849,0.14398 -0.42704,0.13384,0.14981 -0.00739,-0.06181,0.31511
06/13/24 12:29:46.356934 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.01171,0.00532 0.24408,0.95160,0.14777 -0.43200,0.13650,0.15300 -0.00639,0.01171,0.00532 0.24408,0.95160,0.14777 -0.43013,0.13485,0.15328 -0.00427,-0.05860,0.31733
06/13/24 12:29:46.395039 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,-0.01597,0.00852 0.24243,0.95105,0.14868 -0.43050,0.13350,0.14700 0.00106,-0.01597,0.00852 0.24243,0.95105,0.14868 -0.42990,0.13447,0.14912 -0.00357,-0.05989,0.31869
06/13/24 12:29:46.438816 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01810,0.01490,-0.02342 0.24609,0.94983,0.15363 -0.43350,0.13200,0.14850 -0.01810,0.01490,-0.02342 0.24609,0.94983,0.15363 -0.43310,0.13242,0.14866 0.00203,-0.05872,0.31674
06/13/24 12:29:46.477440 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.00426,-0.01703 0.24341,0.95026,0.14923 -0.42750,0.13800,0.14850 0.00213,-0.00426,-0.01703 0.24341,0.95026,0.14923 -0.42831,0.13842,0.14801 -0.00313,-0.06002,0.31769
06/13/24 12:29:46.520718 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00852,-0.01278,-0.01384 0.24310,0.94562,0.14893 -0.43350,0.13350,0.14850 0.00852,-0.01278,-0.01384 0.24310,0.94562,0.14893 -0.43324,0.13352,0.14854 -0.00230,-0.06407,0.31543
06/13/24 12:29:46.559288 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,-0.01490,0.01065 0.24683,0.94806,0.14795 -0.42750,0.13350,0.15150 0.01065,-0.01490,0.01065 0.24683,0.94806,0.14795 -0.42655,0.13355,0.14886 -0.00256,-0.06005,0.31323
06/13/24 12:29:46.602558 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,0.00852,-0.00319 0.24524,0.94574,0.14868 -0.42900,0.13200,0.15000 0.00639,0.00852,-0.00319 0.24524,0.94574,0.14868 -0.42943,0.13304,0.14920 -0.00188,-0.06286,0.31375
06/13/24 12:29:46.641102 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,0.00000,0.00106 0.24469,0.94757,0.15143 -0.42150,0.12750,0.14700 -0.00958,0.00000,0.00106 0.24469,0.94757,0.15143 -0.42213,0.12765,0.14733 0.00009,-0.06138,0.31574
06/13/24 12:29:46.684834 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,0.01171,-0.00426 0.24542,0.94427,0.13947 -0.43200,0.13200,0.14550 -0.00852,0.01171,-0.00426 0.24542,0.94427,0.13947 -0.43127,0.13223,0.14657 -0.01031,-0.06443,0.30974
06/13/24 12:29:46.722908 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01916,0.01916,0.00532 0.24341,0.94611,0.14783 -0.42750,0.13050,0.14850 0.01916,0.01916,0.00532 0.24341,0.94611,0.14783 -0.42815,0.13151,0.14832 -0.00328,-0.06347,0.31483
