# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/24/24 13:44:24.119932 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.00319,0.15543,-0.69200 -0.14697,-0.20807,0.94849 -0.02700,0.30000,-0.49500 0.00319,0.15543,-0.69200 -0.14697,-0.20807,0.94849 -0.01996,0.29845,-0.49773 0.00574,-0.01917,-0.04968
06/24/24 13:44:24.164063 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.00958,0.15863,-0.66006 -0.15656,-0.21643,0.96277 -0.04200,0.30600,-0.49800 0.00958,0.15863,-0.66006 -0.15656,-0.21643,0.96277 -0.02889,0.30201,-0.49690 0.01200,-0.00211,-0.04835
06/24/24 13:44:24.207668 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.02023,0.12882,-0.61216 -0.16956,-0.21558,0.94824 -0.04800,0.30150,-0.49500 0.02023,0.12882,-0.61216 -0.16956,-0.21558,0.94824 -0.03580,0.30213,-0.49715 0.02418,-0.01399,-0.03971
06/24/24 13:44:24.252043 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.01703,0.14266,-0.55999 -0.16211,-0.23138,0.96680 -0.05850,0.30450,-0.50100 0.01703,0.14266,-0.55999 -0.16211,-0.23138,0.96680 -0.04665,0.30529,-0.49974 0.01861,0.00571,-0.05211
06/24/24 13:44:24.296289 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.05430,0.11604,-0.51421 -0.18030,-0.23566,0.96191 -0.05850,0.30450,-0.49800 0.05430,0.11604,-0.51421 -0.18030,-0.23566,0.96191 -0.05817,0.30405,-0.49805 0.03565,0.00507,-0.04342
06/24/24 13:44:24.340006 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.05749,0.10220,-0.47376 -0.16211,-0.22998,0.94232 -0.07650,0.30450,-0.49500 0.05749,0.10220,-0.47376 -0.16211,-0.22998,0.94232 -0.06782,0.30340,-0.49556 0.02158,-0.01792,-0.04687
06/24/24 13:44:24.384432 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.04046,0.12137,-0.39710 -0.15497,-0.23596,0.93896 -0.08100,0.30750,-0.49650 0.04046,0.12137,-0.39710 -0.15497,-0.23596,0.93896 -0.07105,0.30612,-0.49564 0.01860,-0.02112,-0.05290
06/24/24 13:44:24.428638 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.01810,0.09901,-0.40030 -0.13654,-0.24341,0.94458 -0.08400,0.30750,-0.49800 0.01810,0.09901,-0.40030 -0.13654,-0.24341,0.94458 -0.07575,0.30559,-0.49604 0.00521,-0.01724,-0.06540
06/24/24 13:44:24.472317 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.04897,0.11391,-0.41414 -0.13696,-0.25110,0.95148 -0.08250,0.30450,-0.49650 0.04897,0.11391,-0.41414 -0.13696,-0.25110,0.95148 -0.07932,0.30500,-0.49657 0.00775,-0.00872,-0.06655
06/24/24 13:44:24.516745 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.04791,0.08410,-0.44820 -0.12122,-0.25262,0.95068 -0.09450,0.29550,-0.49500 0.04791,0.08410,-0.44820 -0.12122,-0.25262,0.95068 -0.08175,0.30380,-0.49631 -0.00335,-0.01163,-0.07367
06/24/24 13:44:24.560450 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.07133,0.09369,-0.45246 -0.13788,-0.25110,0.95441 -0.09450,0.30300,-0.49650 0.07133,0.09369,-0.45246 -0.13788,-0.25110,0.95441 -0.08499,0.30348,-0.49648 0.00733,-0.00525,-0.05805
06/24/24 13:44:24.604708 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.05430,0.10753,-0.49718 -0.13464,-0.24518,0.93872 -0.10050,0.30150,-0.50100 0.05430,0.10753,-0.49718 -0.13464,-0.24518,0.93872 -0.08796,0.30316,-0.49692 0.00581,-0.02192,-0.05259
06/24/24 13:44:24.649130 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.03407,0.09901,-0.48866 -0.14941,-0.24744,0.96143 -0.10950,0.30000,-0.50250 0.03407,0.09901,-0.48866 -0.14941,-0.24744,0.96143 -0.08987,0.30314,-0.49735 0.01036,0.00311,-0.03943
06/24/24 13:44:24.692812 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.01384,0.08304,-0.43969 -0.10504,-0.24689,0.95917 -0.11550,0.30300,-0.49200 -0.01384,0.08304,-0.43969 -0.10504,-0.24689,0.95917 -0.09160,0.30288,-0.49745 -0.02281,-0.00641,-0.06524
06/24/24 13:44:24.737248 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.04791,0.12988,-0.39817 -0.08453,-0.25183,0.92535 -0.11700,0.30600,-0.50700 -0.04791,0.12988,-0.39817 -0.08453,-0.25183,0.92535 -0.09400,0.30291,-0.49767 -0.02659,-0.04112,-0.08182
06/24/24 13:44:24.780941 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.00106,0.12669,-0.38752 -0.09277,-0.28094,0.97205 -0.12900,0.29400,-0.49350 0.00106,0.12669,-0.38752 -0.09277,-0.28094,0.97205 -0.09982,0.30211,-0.49759 -0.01655,0.01174,-0.09233
06/24/24 13:44:24.825211 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.07346,0.13840,-0.40349 -0.14288,-0.27264,0.98657 -0.13500,0.29550,-0.49200 0.07346,0.13840,-0.40349 -0.14288,-0.27264,0.98657 -0.10365,0.30167,-0.49742 0.00644,0.03223,-0.05035
06/24/24 13:44:24.869617 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.14798,0.04684,-0.44075 -0.17004,-0.23596,0.98779 -0.13650,0.30000,-0.50250 0.14798,0.04684,-0.44075 -0.17004,-0.23596,0.98779 -0.10615,0.30135,-0.49768 0.00047,0.02970,-0.00613
06/24/24 13:44:24.913345 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.08091,0.04578,-0.32471 -0.10413,-0.23914,0.89984 -0.14100,0.28650,-0.50100 0.08091,0.04578,-0.32471 -0.10413,-0.23914,0.89984 -0.10860,0.30064,-0.49769 -0.01052,-0.06503,-0.05878
06/24/24 13:44:24.957603 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.11179,0.14053,-0.43543 -0.06622,-0.32703,0.92114 -0.14550,0.28950,-0.50100 -0.11179,0.14053,-0.43543 -0.06622,-0.32703,0.92114 -0.13097,0.29531,-0.49919 0.02194,-0.03015,-0.13689
06/24/24 13:44:25.002041 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.18311,0.17566,-0.57596 -0.18561,-0.26251,1.00354 -0.14700,0.28950,-0.49800 0.18311,0.17566,-0.57596 -0.18561,-0.26251,1.00354 -0.14129,0.29200,-0.50074 0.02202,0.05355,0.00315
06/24/24 13:44:25.045753 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.37262,0.12669,-0.56531 -0.22192,-0.16852,0.97479 -0.15450,0.28650,-0.51000 0.37262,0.12669,-0.56531 -0.22192,-0.16852,0.97479 -0.14267,0.29174,-0.50143 -0.01418,0.01016,0.08516
06/24/24 13:44:25.089975 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.14692,0.07559,-0.41946 -0.13245,-0.16217,0.92401 -0.17400,0.27450,-0.50550 0.14692,0.07559,-0.41946 -0.13245,-0.16217,0.92401 -0.14452,0.29068,-0.50179 -0.05410,-0.05433,0.02031
06/24/24 13:44:25.133808 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.05004,0.14053,-0.45885 -0.14325,-0.23505,0.94647 -0.16650,0.27750,-0.51000 0.05004,0.14053,-0.45885 -0.14325,-0.23505,0.94647 -0.14624,0.28935,-0.50242 -0.00081,-0.01434,-0.00735
06/24/24 13:44:25.178097 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.19057,0.18311,-0.48973 -0.25372,-0.20612,0.93591 -0.17250,0.27300,-0.50700 0.19057,0.18311,-0.48973 -0.25372,-0.20612,0.93591 -0.15631,0.28260,-0.50520 0.03409,-0.01437,0.10083
06/24/24 13:44:25.222569 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.21399,0.09475,-0.48866 -0.17438,-0.16644,0.97961 -0.18000,0.26700,-0.52050 0.21399,0.09475,-0.48866 -0.17438,-0.16644,0.97961 -0.16084,0.27954,-0.50681 -0.05193,0.00628,0.04958
06/24/24 13:44:25.266327 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.10433,0.10859,-0.49824 -0.13855,-0.18402,0.97028 -0.18600,0.26550,-0.52200 0.10433,0.10859,-0.49824 -0.13855,-0.18402,0.97028 -0.16261,0.27827,-0.50792 -0.05348,-0.00422,0.00728
06/24/24 13:44:25.310684 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.15118,0.14479,-0.47482 -0.20612,-0.20691,0.94080 -0.19200,0.25050,-0.51900 0.15118,0.14479,-0.47482 -0.20612,-0.20691,0.94080 -0.16457,0.27663,-0.50870 0.00362,-0.01635,0.05306
